theoretical_quantile,sample_quantile
-0.286365,-0.104165
-0.285007,-0.103194
-0.283649,-0.101771
-0.282292,-0.101073
-0.280935,-0.100158
-0.279578,-0.099482
-0.278223,-0.098375
-0.276867,-0.097939
-0.275512,-0.097722
-0.274158,-0.097292
-0.272804,-0.096653
-0.271451,-0.096232
-0.270098,-0.095607
-0.268746,-0.094888
-0.267394,-0.094583
-0.266043,-0.093779
-0.264692,-0.093185
-0.263342,-0.092793
-0.261992,-0.092146
-0.260642,-0.091067
-0.259294,-0.089952
-0.257945,-0.089404
-0.256597,-0.088506
-0.255250,-0.087277
-0.253903,-0.086420
-0.252556,-0.085746
-0.251210,-0.084917
-0.249864,-0.083784
-0.248519,-0.082679
-0.247174,-0.082061
-0.245830,-0.081301
-0.244486,-0.080702
-0.243143,-0.080406
-0.241800,-0.079676
-0.240457,-0.078958
-0.239115,-0.077974
-0.237773,-0.077422
-0.236432,-0.076878
-0.235091,-0.076342
-0.233751,-0.075812
-0.232411,-0.075290
-0.231071,-0.074903
-0.229732,-0.074140
-0.228393,-0.073270
-0.227055,-0.073025
-0.225717,-0.072539
-0.224379,-0.072299
-0.223042,-0.071941
-0.221705,-0.071587
-0.220369,-0.070773
-0.219033,-0.070203
-0.217698,-0.069865
-0.216362,-0.069199
-0.215028,-0.067904
-0.213693,-0.067273
-0.212359,-0.066757
-0.211026,-0.066248
-0.209692,-0.065846
-0.208359,-0.065252
-0.207027,-0.064765
-0.205695,-0.064572
-0.204363,-0.063906
-0.203032,-0.063532
-0.201700,-0.063253
-0.200370,-0.062433
-0.199039,-0.061853
-0.197709,-0.060852
-0.196380,-0.060342
-0.195050,-0.059924
-0.193721,-0.059185
-0.192393,-0.058622
-0.191065,-0.057836
-0.189737,-0.057374
-0.188409,-0.057145
-0.187082,-0.056844
-0.185755,-0.056471
-0.184428,-0.056103
-0.183102,-0.055739
-0.181776,-0.055309
-0.180450,-0.054468
-0.179125,-0.054124
-0.177800,-0.053384
-0.176475,-0.052857
-0.175151,-0.052341
-0.173827,-0.052086
-0.172503,-0.051709
-0.171179,-0.051030
-0.169856,-0.049840
-0.168533,-0.048646
-0.167211,-0.047988
-0.165888,-0.047559
-0.164566,-0.047242
-0.163245,-0.046826
-0.161923,-0.044657
-0.160602,-0.043734
-0.159281,-0.039470
-0.157961,-0.038704
-0.156640,-0.036503
-0.155320,-0.032262
-0.154000,-0.028866
-0.152681,0.001800
-0.151362,0.001800
-0.150043,0.001800
-0.148724,0.001800
-0.147405,0.001800
-0.146087,0.001800
-0.144769,0.001800
-0.143452,0.001800
-0.142134,0.001800
-0.140817,0.001800
-0.139500,0.001800
-0.138183,0.001800
-0.136867,0.001800
-0.135551,0.001800
-0.134235,0.001800
-0.132919,0.001800
-0.131603,0.001800
-0.130288,0.001800
-0.128973,0.001800
-0.127658,0.001800
-0.126343,0.001800
-0.125029,0.001800
-0.123715,0.001800
-0.122401,0.001800
-0.121087,0.001800
-0.119773,0.001800
-0.118460,0.001800
-0.117147,0.001800
-0.115834,0.001800
-0.114521,0.001800
-0.113208,0.001800
-0.111896,0.001800
-0.110584,0.001800
-0.109272,0.001800
-0.107960,0.001800
-0.106648,0.001800
-0.105337,0.001800
-0.104026,0.001800
-0.102715,0.001800
-0.101404,0.001800
-0.100093,0.001800
-0.098782,0.001800
-0.097472,0.001800
-0.096162,0.001800
-0.094852,0.001800
-0.093542,0.001800
-0.092232,0.001800
-0.090923,0.001800
-0.089613,0.001800
-0.088304,0.001800
-0.086995,0.001800
