theoretical_quantile,sample_quantile
-0.817565,-0.069812
-0.816005,-0.069642
-0.814447,-0.069515
-0.812891,-0.069221
-0.811337,-0.068857
-0.809785,-0.068640
-0.808235,-0.068394
-0.806687,-0.068258
-0.805141,-0.067988
-0.803597,-0.067786
-0.802055,-0.067532
-0.800514,-0.067321
-0.798976,-0.067091
-0.797439,-0.066862
-0.795904,-0.066560
-0.794371,-0.066410
-0.792840,-0.066186
-0.791311,-0.065908
-0.789784,-0.065648
-0.788258,-0.065348
-0.786735,-0.065088
-0.785213,-0.064988
-0.783693,-0.064829
-0.782175,-0.064573
-0.780658,-0.064446
-0.779144,-0.064319
-0.777631,-0.064175
-0.776120,-0.063900
-0.774610,-0.063817
-0.773103,-0.063661
-0.771597,-0.063436
-0.770093,-0.063200
-0.768591,-0.063200
-0.767090,-0.062997
-0.765592,-0.062795
-0.764094,-0.062594
-0.762599,-0.062377
-0.761105,-0.062269
-0.759613,-0.061775
-0.758123,-0.061681
-0.756634,-0.061418
-0.755147,-0.061188
-0.753662,-0.061035
-0.752179,-0.060846
-0.750697,-0.060658
-0.749216,-0.060284
-0.747738,-0.060284
-0.746261,-0.060099
-0.744785,-0.059897
-0.743311,-0.059733
-0.741839,-0.059461
-0.740369,-0.059192
-0.738900,-0.059192
-0.737432,-0.059013
-0.735967,-0.058766
-0.734502,-0.058585
-0.733040,-0.058435
-0.731579,-0.058268
-0.730119,-0.058138
-0.728661,-0.057931
-0.727205,-0.057844
-0.725750,-0.057710
-0.724296,-0.057176
-0.722845,-0.056886
-0.721394,-0.056695
-0.719946,-0.056437
-0.718498,-0.056138
-0.717053,-0.056138
-0.715608,-0.055818
-0.714166,-0.055659
-0.712724,-0.055364
-0.711284,-0.055189
-0.709846,-0.055189
-0.708409,-0.054879
-0.706974,-0.054611
-0.705540,-0.054384
-0.704107,-0.054214
-0.702676,-0.054014
-0.701247,-0.053823
-0.699819,-0.053675
-0.698392,-0.053602
-0.696966,-0.053382
-0.695542,-0.053153
-0.694120,-0.053093
-0.692699,-0.052949
-0.691279,-0.052664
-0.689861,-0.052523
-0.688444,-0.052335
-0.687028,-0.052103
-0.685614,-0.051896
-0.684201,-0.051690
-0.682790,-0.051690
-0.681380,-0.051526
-0.679971,-0.051457
-0.678564,-0.051334
-0.677158,-0.051060
-0.675753,-0.050883
-0.674349,-0.050883
-0.672947,-0.050587
-0.671547,-0.050489
-0.670147,-0.050312
-0.668749,-0.050101
-0.667352,-0.050101
-0.665957,-0.049882
-0.664563,-0.049719
-0.663170,-0.049624
-0.661778,-0.049342
-0.660388,-0.049342
-0.658999,-0.049094
-0.657611,-0.048971
-0.656224,-0.048788
-0.654839,-0.048727
-0.653455,-0.048606
-0.652072,-0.048474
-0.650691,-0.048297
-0.649311,-0.048186
-0.647932,-0.048009
-0.646554,-0.047891
-0.645177,-0.047657
-0.643802,-0.047573
-0.642428,-0.047521
-0.641055,-0.047393
-0.639683,-0.047197
-0.638312,-0.047083
-0.636943,-0.046970
-0.635575,-0.046790
-0.634208,-0.046689
-0.632842,-0.046574
-0.631478,-0.046439
-0.630114,-0.046357
-0.628752,-0.046258
-0.627391,-0.046052
-0.626031,-0.045966
-0.624672,-0.045867
-0.623315,-0.045652
-0.621958,-0.045410
-0.620603,-0.045319
-0.619249,-0.045229
-0.617896,-0.045050
-0.616544,-0.044938
-0.615193,-0.044643
-0.613843,-0.044609
-0.612495,-0.044507
-0.611147,-0.044406
-0.609801,-0.044305
-0.608456,-0.044125
-0.607112,-0.044006
-0.605769,-0.043857
-0.604427,-0.043769
-0.603086,-0.043630
-0.601746,-0.043515
-0.600408,-0.043418
-0.599070,-0.043187
-0.597733,-0.043035
-0.596398,-0.042902
-0.595064,-0.042846
-0.593730,-0.042733
-0.592398,-0.042426
-0.591067,-0.042288
-0.589736,-0.042197
-0.588407,-0.042106
-0.587079,-0.041925
-0.585752,-0.041745
-0.584426,-0.041745
-0.583101,-0.041479
-0.581777,-0.041321
-0.580454,-0.041216
-0.579132,-0.041085
-0.577811,-0.040827
-0.576491,-0.040699
-0.575172,-0.040615
-0.573854,-0.040530
-0.572537,-0.040377
