theoretical_quantile,sample_quantile
-0.276314,-0.164305
-0.275110,-0.163735
-0.273907,-0.162981
-0.272704,-0.161864
-0.271502,-0.161311
-0.270300,-0.160944
-0.269099,-0.160944
-0.267898,-0.160397
-0.266697,-0.160034
-0.265497,-0.159673
-0.264297,-0.159135
-0.263097,-0.158778
-0.261898,-0.158245
-0.260699,-0.157716
-0.259501,-0.157190
-0.258303,-0.156668
-0.257105,-0.155977
-0.255908,-0.155292
-0.254711,-0.154613
-0.253515,-0.154276
-0.252318,-0.153940
-0.251123,-0.152941
-0.249927,-0.151954
-0.248732,-0.151304
-0.247537,-0.150445
-0.246343,-0.149384
-0.245149,-0.148131
-0.243955,-0.147821
-0.242762,-0.147512
-0.241569,-0.146593
-0.240376,-0.146289
-0.239184,-0.145987
-0.237992,-0.145086
-0.236800,-0.144197
-0.235609,-0.143318
-0.234418,-0.142162
-0.233227,-0.140184
-0.232037,-0.138530
-0.230847,-0.137718
-0.229657,-0.136915
-0.228468,-0.136121
-0.227279,-0.134947
-0.226090,-0.133920
-0.224902,-0.132532
-0.223714,-0.130807
-0.222526,-0.129841
-0.221338,-0.129363
-0.220151,-0.128183
-0.218964,-0.126566
-0.217778,-0.126112
-0.216592,-0.125436
-0.215406,-0.124767
-0.214220,-0.124105
-0.213035,-0.123233
-0.211850,-0.122267
-0.210665,-0.121525
-0.209481,-0.121315
-0.208297,-0.121001
-0.207113,-0.120688
-0.205929,-0.120274
-0.204746,-0.119863
-0.203563,-0.119251
-0.202381,-0.118444
-0.201198,-0.117353
-0.200016,-0.116281
-0.198834,-0.115896
-0.197653,-0.114755
-0.196472,-0.114100
-0.195291,-0.113085
-0.194110,-0.112539
-0.192929,-0.111108
-0.191749,-0.110057
-0.190569,-0.108856
-0.189390,-0.108349
-0.188210,-0.107514
-0.187031,-0.106774
-0.185852,-0.106205
-0.184674,-0.105561
-0.183495,-0.104298
-0.182317,-0.103909
-0.181139,-0.103369
-0.179962,-0.102456
-0.178785,-0.101708
-0.177607,-0.100823
-0.176431,-0.100098
-0.175254,-0.098258
-0.174078,-0.097295
-0.172902,-0.096887
-0.171726,-0.096618
-0.170550,-0.096083
-0.169375,-0.095685
-0.168200,-0.095422
-0.167025,-0.094512
-0.165850,-0.093872
-0.164675,-0.093366
-0.163501,-0.093115
-0.162327,-0.092742
-0.161153,-0.092125
-0.159980,-0.091275
-0.158806,-0.091275
-0.157633,-0.091154
-0.156460,-0.090796
-0.155288,-0.090558
-0.154115,-0.090086
-0.152943,-0.089736
-0.151771,-0.089619
-0.150599,-0.088814
-0.149427,-0.088134
-0.148256,-0.087024
-0.147085,-0.086478
-0.145914,-0.086155
-0.144743,-0.085726
-0.143572,-0.085302
-0.142402,-0.085092
-0.141231,-0.084466
-0.140061,-0.084363
-0.138891,-0.083952
-0.137722,-0.083748
-0.136552,-0.083444
-0.135383,-0.082941
-0.134214,-0.082643
-0.133045,-0.081856
-0.131876,-0.081084
-0.130708,-0.080233
-0.129539,-0.080139
-0.128371,-0.079953
-0.127203,-0.079307
-0.126035,-0.079033
-0.124867,-0.078851
-0.123700,-0.078581
-0.122532,-0.078401
-0.121365,-0.078133
-0.120198,-0.077956
-0.119031,-0.077603
-0.117865,-0.077341
-0.116698,-0.076907
-0.115532,-0.075969
-0.114366,-0.072047
-0.113199,-0.067817
-0.112034,-0.067480
